Number,Reference ID,Tube Diameter (m),Heated Length (m),Pressure (kPa),Mass Flux (kg/m^2/s),Outlet Quality,Inlet Subcooling (kJ/kg),Inlet Temperature (degreeC ),CHF (kW/m^2),Reference name
3953,13,0.01,4.966,13720.0,3092.0,0.295,122.0,316.99,689.0,Alekseev 1954
3954,13,0.01,4.966,13720.0,3410.0,0.3,119.0,317.48,759.0,Alekseev 1954
3955,13,0.01,4.966,13720.0,3742.0,0.295,122.0,316.99,829.0,Alekseev 1954
3956,13,0.01,4.966,13720.0,3880.0,0.303,131.0,315.51,894.0,Alekseev 1954
3957,13,0.01,4.966,13720.0,4439.0,0.304,122.0,316.99,1010.0,Alekseev 1954
3958,13,0.01,4.966,13720.0,5012.0,0.303,125.0,316.5,1132.0,Alekseev 1954
3959,13,0.01,4.966,13720.0,5444.0,0.302,128.0,316.01,1240.0,Alekseev 1954
3960,13,0.01,4.966,13720.0,6172.0,0.3,122.0,316.99,1370.0,Alekseev 1954
3961,13,0.01,4.966,13720.0,6363.0,0.326,125.0,316.5,1496.0,Alekseev 1954
3962,13,0.01,1.0,15690.0,280.0,0.669,1188.0,104.42,1260.0,Alekseev 1954
3963,13,0.01,1.0,15690.0,308.0,0.468,1205.0,100.35,1264.0,Alekseev 1954
3964,13,0.01,1.0,15690.0,333.0,0.547,1213.0,98.44,1423.0,Alekseev 1954
3965,13,0.01,1.0,15690.0,365.0,0.383,1226.0,95.33,1439.0,Alekseev 1954
3966,13,0.01,1.0,15690.0,365.0,0.459,1230.0,94.37,1504.0,Alekseev 1954
3967,13,0.01,1.0,15690.0,421.0,0.3,1230.0,94.37,1588.0,Alekseev 1954
3968,13,0.01,1.0,15690.0,432.0,0.325,1215.0,97.96,1632.0,Alekseev 1954
3969,13,0.01,1.0,15690.0,496.0,0.25,1217.0,97.48,1792.0,Alekseev 1954
3970,13,0.01,1.0,15690.0,499.0,0.203,1226.0,95.33,1761.0,Alekseev 1954
3971,13,0.01,1.0,15690.0,510.0,0.189,1205.0,100.35,1743.0,Alekseev 1954
3972,13,0.01,1.0,15690.0,517.0,0.184,1192.0,103.46,1756.0,Alekseev 1954
3973,13,0.01,1.0,15690.0,563.0,0.117,1217.0,97.48,1860.0,Alekseev 1954
3974,13,0.01,1.0,15690.0,570.0,0.143,1209.0,99.4,1902.0,Alekseev 1954
3975,13,0.01,1.0,15690.0,627.0,0.129,1192.0,103.46,2048.0,Alekseev 1954
3976,13,0.01,1.0,15690.0,662.0,0.112,1184.0,105.37,2130.0,Alekseev 1954
3977,13,0.01,1.0,15690.0,680.0,0.138,1196.0,102.5,2245.0,Alekseev 1954
3978,13,0.01,1.0,15690.0,687.0,0.154,1201.0,101.31,2302.0,Alekseev 1954
3979,13,0.01,1.0,15690.0,711.0,0.077,1184.0,105.37,2227.0,Alekseev 1954
3980,13,0.01,1.0,15690.0,750.0,0.073,1173.0,108.0,2326.0,Alekseev 1954
3981,13,0.01,1.0,15690.0,867.0,0.077,1192.0,103.46,2733.0,Alekseev 1954
3982,13,0.01,1.0,15690.0,772.0,0.137,1159.0,111.34,2479.0,Alekseev 1954
3983,13,0.01,1.0,15690.0,786.0,0.098,1163.0,110.38,2459.0,Alekseev 1954
3984,13,0.01,1.0,15690.0,800.0,0.151,1163.0,110.38,2600.0,Alekseev 1954
3985,13,0.01,1.0,15690.0,832.0,0.047,1171.0,108.48,2520.0,Alekseev 1954
3986,13,0.01,1.0,15690.0,906.0,-0.011,1199.0,101.79,2679.0,Alekseev 1954
3987,13,0.01,1.0,15690.0,906.0,-0.024,1203.0,100.83,2679.0,Alekseev 1954
3988,13,0.01,1.0,15690.0,917.0,0.068,1121.0,120.39,2699.0,Alekseev 1954
3989,13,0.01,1.0,15690.0,952.0,0.04,1137.0,116.58,2785.0,Alekseev 1954
3990,13,0.01,1.0,15690.0,1069.0,-0.026,1116.0,121.57,2902.0,Alekseev 1954
3991,13,0.01,1.0,15690.0,1104.0,-0.06,1112.0,122.52,2910.0,Alekseev 1954
3992,13,0.01,1.0,15690.0,1111.0,-0.076,1121.0,120.39,2906.0,Alekseev 1954
3993,13,0.01,1.0,15690.0,1164.0,-0.069,1133.0,117.53,3104.0,Alekseev 1954
3994,13,0.01,1.0,15690.0,1185.0,-0.103,1110.0,123.0,2987.0,Alekseev 1954
3995,13,0.01,1.0,15690.0,1189.0,-0.101,1127.0,118.96,3050.0,Alekseev 1954
3996,13,0.01,1.0,15690.0,1256.0,-0.152,1108.0,123.47,3023.0,Alekseev 1954
3997,13,0.01,1.0,15690.0,1299.0,-0.122,1127.0,118.96,3275.0,Alekseev 1954
3998,13,0.01,1.0,15690.0,1323.0,-0.136,1106.0,123.95,3224.0,Alekseev 1954
3999,13,0.01,1.0,15690.0,1398.0,-0.146,1133.0,117.53,3468.0,Alekseev 1954
4000,13,0.01,1.0,15690.0,1493.0,-0.186,1095.0,126.56,3436.0,Alekseev 1954
4001,13,0.01,1.0,15690.0,1663.0,-0.216,1091.0,127.51,3679.0,Alekseev 1954
4002,13,0.01,1.0,15690.0,793.0,0.038,816.0,191.62,1686.0,Alekseev 1954
4003,13,0.01,1.0,15690.0,810.0,0.136,836.0,187.05,1948.0,Alekseev 1954
4004,13,0.01,1.0,15690.0,825.0,0.096,841.0,185.9,1914.0,Alekseev 1954
4005,13,0.01,1.0,15690.0,906.0,0.065,841.0,185.9,2042.0,Alekseev 1954
4006,13,0.01,1.0,15690.0,1139.0,-0.051,836.0,187.05,2245.0,Alekseev 1954
4007,13,0.01,1.0,15690.0,1228.0,-0.055,775.0,200.92,2225.0,Alekseev 1954
4008,13,0.01,1.0,15690.0,1362.0,-0.064,741.0,208.58,2327.0,Alekseev 1954
4009,13,0.01,1.0,15690.0,1422.0,-0.063,741.0,208.58,2432.0,Alekseev 1954
4010,13,0.01,1.0,15690.0,1581.0,-0.098,755.0,205.43,2630.0,Alekseev 1954
4011,13,0.01,2.0,15690.0,312.0,0.602,1099.0,125.61,643.0,Alekseev 1954
4012,13,0.01,2.0,15690.0,326.0,0.682,1095.0,126.56,698.0,Alekseev 1954
4013,13,0.01,2.0,15690.0,372.0,0.509,1070.0,132.48,712.0,Alekseev 1954
4014,13,0.01,2.0,15690.0,404.0,0.458,1072.0,132.01,752.0,Alekseev 1954
4015,13,0.01,2.0,15690.0,496.0,0.36,1076.0,131.06,868.0,Alekseev 1954
4016,13,0.01,2.0,15690.0,566.0,0.347,1154.0,112.53,1044.0,Alekseev 1954
4017,13,0.01,2.0,15690.0,680.0,0.225,1146.0,114.44,1146.0,Alekseev 1954
4018,13,0.01,2.0,15690.0,736.0,0.204,1097.0,126.08,1181.0,Alekseev 1954
4019,13,0.01,2.0,15690.0,818.0,0.157,1108.0,123.47,1274.0,Alekseev 1954
4020,13,0.01,2.0,15690.0,892.0,0.141,1114.0,122.05,1385.0,Alekseev 1954
4021,13,0.01,2.0,15690.0,1012.0,0.124,1076.0,131.06,1504.0,Alekseev 1954
4022,13,0.01,2.0,15690.0,1175.0,0.068,1070.0,132.48,1654.0,Alekseev 1954
4023,13,0.01,2.0,15690.0,1306.0,0.015,1087.0,128.46,1789.0,Alekseev 1954
4024,13,0.01,2.0,15690.0,1383.0,0.027,1070.0,132.48,1882.0,Alekseev 1954
4025,13,0.01,2.0,15690.0,1458.0,0.045,1020.0,144.28,1925.0,Alekseev 1954
4026,13,0.01,2.0,15690.0,1571.0,0.002,1020.0,144.28,2002.0,Alekseev 1954
4027,13,0.01,2.0,15690.0,1631.0,0.006,1018.0,144.76,2077.0,Alekseev 1954
4028,13,0.01,2.0,15690.0,1709.0,0.006,1016.0,145.23,2173.0,Alekseev 1954
4029,13,0.01,2.0,15690.0,1871.0,-0.011,1027.0,142.64,2371.0,Alekseev 1954
4030,13,0.01,2.0,15690.0,1946.0,-0.016,1018.0,144.76,2430.0,Alekseev 1954
4031,13,0.01,2.0,15690.0,2045.0,-0.031,1012.0,146.17,2500.0,Alekseev 1954
4032,13,0.01,2.0,15690.0,2172.0,-0.046,1018.0,144.76,2636.0,Alekseev 1954
4033,13,0.01,2.0,15690.0,2253.0,-0.042,1016.0,145.23,2740.0,Alekseev 1954
4034,13,0.01,2.0,15690.0,2367.0,-0.033,1003.0,148.28,2867.0,Alekseev 1954
4035,13,0.01,2.0,15690.0,2505.0,-0.059,997.0,149.69,2940.0,Alekseev 1954
4036,13,0.01,2.0,15690.0,2653.0,-0.062,981.0,153.44,3055.0,Alekseev 1954
4037,13,0.01,2.0,15690.0,216.0,0.861,942.0,162.56,467.0,Alekseev 1954
4038,13,0.01,2.0,15690.0,379.0,0.511,887.0,175.32,646.0,Alekseev 1954
4039,13,0.01,2.0,15690.0,425.0,0.482,867.0,179.93,698.0,Alekseev 1954
4040,13,0.01,2.0,15690.0,474.0,0.419,881.0,176.7,752.0,Alekseev 1954
4041,13,0.01,2.0,15690.0,527.0,0.398,794.0,196.62,767.0,Alekseev 1954
4042,13,0.01,2.0,15690.0,616.0,0.329,809.0,193.21,858.0,Alekseev 1954
4043,13,0.01,2.0,15690.0,637.0,0.314,825.0,189.56,889.0,Alekseev 1954
4044,13,0.01,2.0,15690.0,680.0,0.312,807.0,193.67,929.0,Alekseev 1954
4045,13,0.01,2.0,15690.0,810.0,0.254,769.0,202.28,1019.0,Alekseev 1954
4046,13,0.01,2.0,15690.0,842.0,0.228,807.0,193.67,1073.0,Alekseev 1954
4047,13,0.01,2.0,15690.0,867.0,0.246,791.0,197.3,1107.0,Alekseev 1954
4048,13,0.01,2.0,15690.0,909.0,0.243,818.0,191.16,1189.0,Alekseev 1954
4049,13,0.01,2.0,15690.0,927.0,0.2,850.0,183.84,1197.0,Alekseev 1954
4050,13,0.01,2.0,15690.0,945.0,0.223,836.0,187.05,1232.0,Alekseev 1954
4051,13,0.01,2.0,15690.0,1072.0,0.194,789.0,197.75,1301.0,Alekseev 1954
4052,13,0.01,2.0,15690.0,1281.0,0.123,760.0,204.31,1403.0,Alekseev 1954
4053,13,0.01,2.0,15690.0,1497.0,0.085,714.0,214.61,1490.0,Alekseev 1954
4054,13,0.01,2.0,15690.0,1461.0,0.057,789.0,197.75,1538.0,Alekseev 1954
4055,13,0.01,2.0,15690.0,1168.0,0.359,85.0,335.13,629.0,Alekseev 1954
4056,13,0.01,2.0,15690.0,1719.0,0.273,85.0,335.13,755.0,Alekseev 1954
4057,13,0.01,2.0,15690.0,2204.0,0.233,88.0,334.72,869.0,Alekseev 1954
4058,13,0.01,2.0,15690.0,2268.0,0.261,95.0,333.73,989.0,Alekseev 1954
4059,13,0.01,2.0,15690.0,2731.0,0.258,78.0,336.1,1123.0,Alekseev 1954
4060,13,0.01,2.0,15690.0,3169.0,0.257,68.0,337.45,1246.0,Alekseev 1954
4061,13,0.01,2.0,15690.0,3566.0,0.234,85.0,335.13,1396.0,Alekseev 1954
4062,13,0.01,2.0,15690.0,3612.0,0.243,71.0,337.05,1388.0,Alekseev 1954
4063,13,0.01,2.0,15690.0,4132.0,0.241,68.0,337.45,1547.0,Alekseev 1954
4064,13,0.01,2.0,15690.0,4655.0,0.217,75.0,336.51,1667.0,Alekseev 1954
4065,13,0.01,2.0,15690.0,4994.0,0.226,71.0,337.05,1810.0,Alekseev 1954
4066,13,0.01,2.0,15690.0,5716.0,0.205,82.0,335.55,2017.0,Alekseev 1954
4067,13,0.01,2.0,15690.0,6112.0,0.209,82.0,335.55,2174.0,Alekseev 1954
4068,13,0.01001,3.0,15690.0,435.0,0.559,563.0,247.5,396.0,Alekseev 1954
4069,13,0.01001,3.0,15690.0,456.0,0.537,570.0,246.01,409.0,Alekseev 1954
4070,13,0.01001,3.0,15690.0,484.0,0.515,582.0,243.45,432.0,Alekseev 1954
4071,13,0.01001,3.0,15690.0,491.0,0.52,582.0,243.45,439.0,Alekseev 1954
4072,13,0.01001,3.0,15690.0,533.0,0.522,590.0,241.74,481.0,Alekseev 1954
4073,13,0.01001,3.0,15690.0,622.0,0.458,590.0,241.74,531.0,Alekseev 1954
4074,13,0.01001,3.0,15690.0,646.0,0.47,594.0,240.88,559.0,Alekseev 1954
4075,13,0.01001,3.0,15690.0,706.0,0.415,604.0,238.73,586.0,Alekseev 1954
4076,13,0.01001,3.0,15690.0,752.0,0.435,585.0,242.81,625.0,Alekseev 1954
4077,13,0.01001,3.0,15690.0,901.0,0.339,580.0,243.88,678.0,Alekseev 1954
4078,13,0.01001,3.0,15690.0,1003.0,0.3,594.0,240.88,735.0,Alekseev 1954
4079,13,0.01001,3.0,15690.0,1162.0,0.259,590.0,241.74,810.0,Alekseev 1954
4080,13,0.01001,3.0,15690.0,1257.0,0.232,580.0,243.88,843.0,Alekseev 1954
4081,13,0.01001,3.0,15690.0,1282.0,0.226,635.0,232.01,908.0,Alekseev 1954
4082,13,0.01001,3.0,15690.0,1487.0,0.197,587.0,242.38,964.0,Alekseev 1954
4083,13,0.01001,3.0,15690.0,1561.0,0.211,602.0,239.16,1046.0,Alekseev 1954
4084,13,0.01001,3.0,15690.0,1744.0,0.185,585.0,242.81,1110.0,Alekseev 1954
4085,13,0.01001,3.0,15690.0,1945.0,0.137,592.0,241.31,1179.0,Alekseev 1954
4086,13,0.01001,3.0,15690.0,1956.0,0.16,611.0,237.22,1247.0,Alekseev 1954
4087,13,0.01001,3.0,15690.0,2485.0,0.14,563.0,247.5,1454.0,Alekseev 1954
4088,13,0.01001,3.0,15690.0,2891.0,0.123,578.0,244.31,1686.0,Alekseev 1954
4089,13,0.01001,3.0,15690.0,3364.0,0.104,606.0,238.3,1989.0,Alekseev 1954
4090,13,0.01001,3.0,15690.0,3813.0,0.131,573.0,245.37,2229.0,Alekseev 1954
4091,13,0.01001,3.0,15690.0,4434.0,0.11,556.0,248.99,2466.0,Alekseev 1954
4092,13,0.01001,3.0,15690.0,4752.0,0.087,592.0,241.31,2690.0,Alekseev 1954
4093,13,0.01001,3.0,15690.0,5313.0,0.079,594.0,240.88,2991.0,Alekseev 1954
4094,13,0.01001,3.0,15690.0,6185.0,0.031,597.0,240.24,3261.0,Alekseev 1954
4095,13,0.01001,3.0,15690.0,6891.0,0.026,585.0,242.81,3535.0,Alekseev 1954
4096,13,0.01001,3.0,15690.0,371.0,0.69,175.0,321.57,257.0,Alekseev 1954
4097,13,0.01001,3.0,15690.0,442.0,0.668,138.0,327.39,284.0,Alekseev 1954
4098,13,0.01001,3.0,15690.0,456.0,0.672,160.0,323.97,304.0,Alekseev 1954
4099,13,0.01001,3.0,15690.0,576.0,0.561,153.0,325.07,330.0,Alekseev 1954
4100,13,0.01001,3.0,15690.0,586.0,0.583,160.0,323.97,352.0,Alekseev 1954
4101,13,0.01001,3.0,15690.0,682.0,0.522,153.0,325.07,370.0,Alekseev 1954
4102,13,0.01001,3.0,15690.0,805.0,0.456,163.0,323.49,403.0,Alekseev 1954
4103,13,0.01001,3.0,15690.0,872.0,0.474,144.0,326.47,433.0,Alekseev 1954
4104,13,0.01001,3.0,15690.0,1077.0,0.36,175.0,321.57,469.0,Alekseev 1954
4105,13,0.01001,3.0,15690.0,1204.0,0.369,141.0,326.93,501.0,Alekseev 1954
4106,13,0.01001,3.0,15690.0,1539.0,0.296,147.0,326.0,561.0,Alekseev 1954
4107,13,0.01001,3.0,15690.0,1727.0,0.3,150.0,325.54,639.0,Alekseev 1954
4108,13,0.01001,3.0,15690.0,1914.0,0.294,172.0,322.06,735.0,Alekseev 1954
4109,13,0.01001,3.0,15690.0,2210.0,0.298,150.0,325.54,815.0,Alekseev 1954
4110,13,0.01001,3.0,15690.0,2457.0,0.276,169.0,322.54,897.0,Alekseev 1954
4111,13,0.01001,3.0,15690.0,2845.0,0.27,172.0,322.06,1039.0,Alekseev 1954
4112,13,0.01001,3.0,15690.0,3389.0,0.262,181.0,320.6,1239.0,Alekseev 1954
4113,13,0.01001,3.0,15690.0,3594.0,0.258,181.0,320.6,1306.0,Alekseev 1954
4114,13,0.01001,3.0,15690.0,3926.0,0.251,187.0,319.62,1427.0,Alekseev 1954
4115,13,0.01001,3.0,15690.0,4882.0,0.246,172.0,322.06,1691.0,Alekseev 1954
4116,13,0.01001,3.0,15690.0,6107.0,0.248,141.0,326.93,1960.0,Alekseev 1954
4117,13,0.01,4.966,15690.0,368.0,0.808,587.0,242.38,245.0,Alekseev 1954
4118,13,0.01,4.966,15690.0,453.0,0.673,570.0,246.01,270.0,Alekseev 1954
4119,13,0.01,4.966,15690.0,464.0,0.722,566.0,246.86,287.0,Alekseev 1954
4120,13,0.01,4.966,15690.0,510.0,0.677,566.0,246.86,303.0,Alekseev 1954
4121,13,0.01,4.966,15690.0,609.0,0.575,561.0,247.93,338.0,Alekseev 1954
4122,13,0.01,4.966,15690.0,627.0,0.576,578.0,244.31,348.0,Alekseev 1954
4123,13,0.01,4.966,15690.0,708.0,0.542,573.0,245.37,381.0,Alekseev 1954
4124,13,0.01,4.966,15690.0,775.0,0.509,566.0,246.86,403.0,Alekseev 1954
4125,13,0.01,4.966,15690.0,828.0,0.481,575.0,244.95,423.0,Alekseev 1954
4126,13,0.01,4.966,15690.0,970.0,0.414,561.0,247.93,458.0,Alekseev 1954
4127,13,0.01,4.966,15690.0,1086.0,0.384,578.0,244.31,508.0,Alekseev 1954
4128,13,0.01,4.966,15690.0,1284.0,0.315,587.0,242.38,564.0,Alekseev 1954
4129,13,0.01,4.966,15690.0,1507.0,0.27,587.0,242.38,630.0,Alekseev 1954
4130,13,0.01,4.966,15690.0,1666.0,0.27,580.0,243.88,690.0,Alekseev 1954
4131,13,0.01,4.966,15690.0,1960.0,0.268,561.0,247.93,788.0,Alekseev 1954
4132,13,0.01,4.966,15690.0,2158.0,0.278,570.0,246.01,888.0,Alekseev 1954
4133,13,0.01,4.966,15690.0,2476.0,0.261,573.0,245.37,999.0,Alekseev 1954
4134,13,0.01,4.966,15690.0,2802.0,0.262,573.0,245.37,1126.0,Alekseev 1954
4135,13,0.01,4.966,15690.0,3106.0,0.258,570.0,246.01,1240.0,Alekseev 1954
4136,13,0.01,4.966,15690.0,3488.0,0.246,568.0,246.44,1368.0,Alekseev 1954
4137,13,0.01,4.966,15690.0,3778.0,0.253,575.0,244.95,1503.0,Alekseev 1954
4138,13,0.01,4.966,15690.0,4262.0,0.233,566.0,246.86,1632.0,Alekseev 1954
4139,13,0.01,4.966,15690.0,4835.0,0.229,561.0,247.93,1827.0,Alekseev 1954
4140,13,0.01,4.966,15690.0,6084.0,0.197,570.0,246.01,2219.0,Alekseev 1954
4141,13,0.01,4.966,15690.0,414.0,0.679,150.0,325.54,165.0,Alekseev 1954
4142,13,0.01,4.966,15690.0,474.0,0.659,150.0,325.54,184.0,Alekseev 1954
4143,13,0.01,4.966,15690.0,524.0,0.658,141.0,326.93,201.0,Alekseev 1954
4144,13,0.01,4.966,15690.0,566.0,0.67,144.0,326.47,220.0,Alekseev 1954
4145,13,0.01,4.966,15690.0,627.0,0.667,147.0,326.0,245.0,Alekseev 1954
4146,13,0.01,4.966,15690.0,687.0,0.619,153.0,325.07,254.0,Alekseev 1954
4147,13,0.01,4.966,15690.0,909.0,0.505,138.0,327.39,282.0,Alekseev 1954
4148,13,0.01,4.966,15690.0,927.0,0.515,156.0,324.6,301.0,Alekseev 1954
4149,13,0.01,4.966,15690.0,941.0,0.472,144.0,326.47,281.0,Alekseev 1954
4150,13,0.01,4.966,15690.0,1115.0,0.456,144.0,326.47,322.0,Alekseev 1954
4151,13,0.01,4.966,15690.0,1344.0,0.393,138.0,327.39,345.0,Alekseev 1954
4152,13,0.01,4.966,15690.0,1412.0,0.385,147.0,326.0,366.0,Alekseev 1954
4153,13,0.01,4.966,15690.0,1617.0,0.366,134.0,328.0,394.0,Alekseev 1954
4154,13,0.01,4.966,15690.0,1783.0,0.353,131.0,328.45,419.0,Alekseev 1954
4155,13,0.01,4.966,15690.0,1914.0,0.344,141.0,326.93,453.0,Alekseev 1954
4156,13,0.01,4.966,15690.0,2084.0,0.346,131.0,328.45,483.0,Alekseev 1954
4157,13,0.01,4.966,15690.0,2345.0,0.341,153.0,325.07,560.0,Alekseev 1954
4158,13,0.01,4.966,15690.0,2589.0,0.335,160.0,323.97,622.0,Alekseev 1954
4159,13,0.01,4.966,15690.0,2897.0,0.339,141.0,326.93,674.0,Alekseev 1954
4160,13,0.01,4.966,15690.0,3304.0,0.328,141.0,326.93,748.0,Alekseev 1954
4161,13,0.01,4.966,15690.0,3576.0,0.348,125.0,329.35,816.0,Alekseev 1954
4162,13,0.01,4.966,15690.0,3668.0,0.353,147.0,326.0,881.0,Alekseev 1954
4163,13,0.01,4.966,15690.0,4107.0,0.347,153.0,325.07,987.0,Alekseev 1954
4164,13,0.01,4.966,15690.0,4789.0,0.34,144.0,326.47,1114.0,Alekseev 1954
4165,13,0.01,4.966,15690.0,5387.0,0.336,144.0,326.47,1240.0,Alekseev 1954
4166,13,0.01,4.966,15690.0,5942.0,0.343,141.0,326.93,1370.0,Alekseev 1954
4167,13,0.01,4.966,15690.0,6575.0,0.342,134.0,328.0,1496.0,Alekseev 1954
4168,13,0.01,1.0,17650.0,372.0,0.376,1297.0,97.06,1478.0,Alekseev 1954
4169,13,0.01,1.0,17650.0,609.0,-0.081,1284.0,100.17,1856.0,Alekseev 1954
4170,13,0.01,2.0,17650.0,361.0,0.386,1280.0,101.13,714.0,Alekseev 1954
4171,13,0.01,2.0,17650.0,404.0,0.317,1289.0,98.97,772.0,Alekseev 1954
4172,13,0.01,2.0,17650.0,457.0,0.259,1280.0,101.13,845.0,Alekseev 1954
4173,13,0.01,2.0,17650.0,517.0,0.207,1276.0,102.08,923.0,Alekseev 1954
4174,13,0.01,2.0,17650.0,556.0,0.18,1268.0,104.0,974.0,Alekseev 1954
4175,13,0.01,2.0,17650.0,665.0,0.079,1263.0,105.19,1099.0,Alekseev 1954
4176,13,0.01,2.0,17650.0,729.0,0.048,1263.0,105.19,1179.0,Alekseev 1954
4177,13,0.01,2.0,17650.0,786.0,0.072,1259.0,106.15,1286.0,Alekseev 1954
4178,13,0.01,2.0,17650.0,863.0,0.01,1251.0,108.06,1353.0,Alekseev 1954
4179,13,0.01,2.0,17650.0,393.0,0.396,1020.0,162.68,650.0,Alekseev 1954
4180,13,0.01,2.0,17650.0,443.0,0.358,980.0,171.99,697.0,Alekseev 1954
4181,13,0.01,2.0,17650.0,517.0,0.278,980.0,171.99,772.0,Alekseev 1954
4182,13,0.01,2.0,17650.0,542.0,0.251,1028.0,160.81,825.0,Alekseev 1954
4183,13,0.01,2.0,17650.0,623.0,0.168,1057.0,154.03,919.0,Alekseev 1954
4184,13,0.01,2.0,17650.0,683.0,0.157,1039.0,158.24,990.0,Alekseev 1954
4185,13,0.01,2.0,17650.0,722.0,0.119,1089.0,146.51,1061.0,Alekseev 1954
4186,13,0.01,2.0,17650.0,726.0,0.129,1115.0,140.38,1099.0,Alekseev 1954
4187,13,0.01,2.0,17650.0,775.0,0.117,1132.0,136.36,1182.0,Alekseev 1954
4188,13,0.01,2.0,17650.0,807.0,0.155,1128.0,137.3,1253.0,Alekseev 1954
4189,13,0.01,2.0,17650.0,895.0,0.078,1134.0,135.89,1332.0,Alekseev 1954
4190,13,0.01,2.0,17650.0,948.0,0.038,1134.0,135.89,1375.0,Alekseev 1954
4191,13,0.01,2.0,17650.0,1051.0,-0.005,1132.0,136.36,1479.0,Alekseev 1954
4192,13,0.01,2.0,17650.0,1154.0,-0.063,1126.0,137.78,1546.0,Alekseev 1954
4193,13,0.01,2.0,17650.0,1270.0,-0.041,1093.0,145.56,1682.0,Alekseev 1954
4194,13,0.01,2.0,17650.0,1383.0,-0.049,1080.0,148.62,1797.0,Alekseev 1954
4195,13,0.01,2.0,17650.0,1461.0,-0.076,1085.0,147.45,1863.0,Alekseev 1954
4196,13,0.01,2.0,17650.0,1482.0,-0.08,1085.0,147.45,1889.0,Alekseev 1954
4197,13,0.01,2.0,17650.0,1543.0,-0.05,1089.0,146.51,2021.0,Alekseev 1954
4198,13,0.01,2.0,17650.0,1677.0,-0.091,1076.0,149.56,2102.0,Alekseev 1954
4199,13,0.01,2.0,17650.0,1695.0,-0.071,1074.0,150.03,2152.0,Alekseev 1954
4200,13,0.01,2.0,17650.0,1758.0,-0.1,1083.0,147.92,2200.0,Alekseev 1954
4201,13,0.01,2.0,17650.0,1861.0,-0.096,1083.0,147.92,2334.0,Alekseev 1954
4202,13,0.01,2.0,17650.0,1939.0,-0.091,1080.0,148.62,2437.0,Alekseev 1954
4203,13,0.01,2.0,17650.0,2116.0,-0.128,1076.0,149.56,2577.0,Alekseev 1954
4204,13,0.01,2.0,17650.0,2211.0,-0.133,1076.0,149.56,2680.0,Alekseev 1954
4205,13,0.01,2.0,17650.0,2335.0,-0.149,1076.0,149.56,2791.0,Alekseev 1954
4206,13,0.01,2.0,17650.0,2448.0,-0.163,1072.0,150.5,2879.0,Alekseev 1954
4207,13,0.01,2.0,17650.0,2586.0,-0.177,1063.0,152.62,2987.0,Alekseev 1954
4208,13,0.01,2.0,17650.0,779.0,0.427,123.0,341.87,466.0,Alekseev 1954
4209,13,0.01,2.0,17650.0,1125.0,0.362,130.0,340.94,610.0,Alekseev 1954
4210,13,0.01,2.0,17650.0,1981.0,0.317,79.0,347.37,847.0,Alekseev 1954
4211,13,0.01,2.0,17650.0,2374.0,0.294,86.0,346.54,992.0,Alekseev 1954
4212,13,0.01,2.0,17650.0,2745.0,0.278,94.0,345.57,1125.0,Alekseev 1954
4213,13,0.01,2.0,17650.0,3056.0,0.269,101.0,344.7,1252.0,Alekseev 1954
4214,13,0.01,2.0,17650.0,3534.0,0.256,94.0,345.57,1396.0,Alekseev 1954
4215,13,0.01,2.0,17650.0,4075.0,0.254,94.0,345.57,1584.0,Alekseev 1954
4216,13,0.01,2.0,17650.0,4379.0,0.251,94.0,345.57,1696.0,Alekseev 1954
4217,13,0.01,2.0,17650.0,5564.0,0.233,82.0,347.02,1966.0,Alekseev 1954
4218,13,0.01001,3.0,17650.0,361.0,0.62,601.0,256.27,330.0,Alekseev 1954
4219,13,0.01001,3.0,17650.0,378.0,0.614,621.0,252.06,350.0,Alekseev 1954
4220,13,0.01001,3.0,17650.0,428.0,0.58,606.0,255.22,381.0,Alekseev 1954
4221,13,0.01001,3.0,17650.0,488.0,0.506,606.0,255.22,410.0,Alekseev 1954
4222,13,0.01001,3.0,17650.0,512.0,0.492,631.0,249.94,437.0,Alekseev 1954
4223,13,0.01001,3.0,17650.0,565.0,0.469,626.0,251.0,473.0,Alekseev 1954
4224,13,0.01001,3.0,17650.0,738.0,0.36,614.0,253.54,555.0,Alekseev 1954
4225,13,0.01001,3.0,17650.0,788.0,0.327,619.0,252.48,579.0,Alekseev 1954
4226,13,0.01001,3.0,17650.0,872.0,0.291,623.0,251.64,625.0,Alekseev 1954
4227,13,0.01001,3.0,17650.0,1014.0,0.219,609.0,254.59,667.0,Alekseev 1954
4228,13,0.01001,3.0,17650.0,1105.0,0.197,626.0,251.0,726.0,Alekseev 1954
4229,13,0.01001,3.0,17650.0,1211.0,0.209,601.0,256.27,781.0,Alekseev 1954
4230,13,0.01001,3.0,17650.0,1381.0,0.195,577.0,261.28,853.0,Alekseev 1954
4231,13,0.01001,3.0,17650.0,1434.0,0.191,587.0,259.2,892.0,Alekseev 1954
4232,13,0.01001,3.0,17650.0,1511.0,0.186,611.0,254.17,965.0,Alekseev 1954
4233,13,0.01001,3.0,17650.0,1684.0,0.198,572.0,262.32,1035.0,Alekseev 1954
4234,13,0.01001,3.0,17650.0,1776.0,0.203,569.0,262.94,1094.0,Alekseev 1954
4235,13,0.01001,3.0,17650.0,1875.0,0.184,589.0,258.78,1160.0,Alekseev 1954
4236,13,0.01001,3.0,17650.0,2020.0,0.177,587.0,259.2,1236.0,Alekseev 1954
